"","x","m","loc","dens"
"556","A","j",-12.5927983112097,0.00188348377486937
"557","A","j",-12.4253027897451,0.00198052556200301
"558","A","j",-12.2578072682806,0.00208237356029338
"559","A","j",-12.0903117468161,0.00218828388217678
"560","A","j",-11.9228162253516,0.00229682622867219
"561","A","j",-11.7553207038871,0.0024120149316778
"562","A","j",-11.5878251824226,0.00252971430765397
"563","A","j",-11.420329660958,0.00265234449449304
"564","A","j",-11.2528341394935,0.002779861875963
"565","A","j",-11.085338618029,0.00290997720198577
"566","A","j",-10.9178430965645,0.00304754487756538
"567","A","j",-10.7503475751,0.00318795887962352
"568","A","j",-10.5828520536355,0.00333327492166556
"569","A","j",-10.415356532171,0.0034842815034537
"570","A","j",-10.2478610107064,0.00363808306040748
"571","A","j",-10.0803654892419,0.00379935781215373
"572","A","j",-9.91286996777741,0.00396409161520254
"573","A","j",-9.74537444631289,0.00413353114510658
"574","A","j",-9.57787892484837,0.00430937406674602
"575","A","j",-9.41038340338386,0.00448813122546255
"576","A","j",-9.24288788191934,0.00467414086588931
"577","A","j",-9.07539236045483,0.00486415672273275
"578","A","j",-8.90789683899031,0.00505851325285038
"579","A","j",-8.74040131752579,0.00525981408632801
"580","A","j",-8.57290579606128,0.00546404705251775
"581","A","j",-8.40541027459676,0.00567506015813969
"582","A","j",-8.23791475313225,0.0058904921392171
"583","A","j",-8.07041923166773,0.00610974518649985
"584","A","j",-7.90292371020321,0.00633622244394511
"585","A","j",-7.7354281887387,0.00656552771906879
"586","A","j",-7.56793266727418,0.00680089798423609
"587","A","j",-7.40043714580966,0.00704088984309169
"588","A","j",-7.23294162434515,0.00728405914753999
"589","A","j",-7.06544610288063,0.00753438182703269
"590","A","j",-6.89795058141612,0.0077872911574841
"591","A","j",-6.7304550599516,0.00804533684873064
"592","A","j",-6.56295953848709,0.00830792129694443
"593","A","j",-6.39546401702257,0.00857296821449983
"594","A","j",-6.22796849555805,0.00884465186965988
"595","A","j",-6.06047297409354,0.00911854266275562
"596","A","j",-5.89297745262902,0.00939647703573981
"597","A","j",-5.72548193116451,0.00967851369983878
"598","A","j",-5.55798640969999,0.00996257146366648
"599","A","j",-5.39049088823547,0.010251666538855
"600","A","j",-5.22299536677096,0.0105427394822245
"601","A","j",-5.05549984530644,0.0108366655612906
"602","A","j",-4.88800432384192,0.0111338517088356
"603","A","j",-4.72050880237741,0.0114324786853383
"604","A","j",-4.55301328091289,0.0117343812129191
"605","A","j",-4.38551775944838,0.0120377164249328
"606","A","j",-4.21802223798386,0.0123426952222209
"607","A","j",-4.05052671651934,0.0126496580649952
"608","A","j",-3.88303119505483,0.0129573597854577
"609","A","j",-3.71553567359031,0.0132665119129016
"610","A","j",-3.5480401521258,0.0135762086364493
"611","A","j",-3.38054463066128,0.013886403989007
"612","A","j",-3.21304910919676,0.0141968763944654
"613","A","j",-3.04555358773225,0.0145072918562362
"614","A","j",-2.87805806626773,0.0148173761260528
"615","A","j",-2.71056254480322,0.0151267733282234
"616","A","j",-2.5430670233387,0.015435669600883
"617","A","j",-2.37557150187418,0.0157427430610121
"618","A","j",-2.20807598040967,0.0160489068590513
"619","A","j",-2.04058045894515,0.0163531068273123
"620","A","j",-1.87308493748064,0.0166550739145237
"621","A","j",-1.70558941601612,0.0169557556013542
"622","A","j",-1.5380938945516,0.0172521962341958
"623","A","j",-1.37059837308709,0.0175468612441473
"624","A","j",-1.20310285162257,0.0178381729260018
"625","A","j",-1.03560733015805,0.0181254521152534
"626","A","j",-0.868111808693541,0.0184106441202577
"627","A","j",-0.700616287229025,0.0186895339394772
"628","A","j",-0.533120765764508,0.0189655323310233
"629","A","j",-0.365625244299991,0.019237105184407
"630","A","j",-0.198129722835475,0.0195026808898804
"631","A","j",-0.0306342013709582,0.0197653630856573
"632","A","j",0.136861320093555,0.0200202034749711
"633","A","j",0.304356841558072,0.0202708189006454
"634","A","j",0.471852363022588,0.0205163012073326
"635","A","j",0.639347884487105,0.0207537679722663
"636","A","j",0.806843405951621,0.0209876324540403
"637","A","j",0.974338927416138,0.0212125862709007
"638","A","j",1.14183444888065,0.0214319078706952
"639","A","j",1.30932997034517,0.0216457700041266
"640","A","j",1.47682549180968,0.0218496696155857
"641","A","j",1.6443210132742,0.0220493949252435
"642","A","j",1.81181653473872,0.0222396377885815
"643","A","j",1.97931205620323,0.0224228675501059
"644","A","j",2.14680757766775,0.0226006779807369
"645","A","j",2.31430309913226,0.0227667786534473
"646","A","j",2.48179862059678,0.0229282997041688
"647","A","j",2.6492941420613,0.0230802523919067
"648","A","j",2.81678966352581,0.0232239413722346
"649","A","j",2.98428518499033,0.0233625742481046
"650","A","j",3.15178070645485,0.0234880699346762
"651","A","j",3.31927622791936,0.023608765665458
"652","A","j",3.48677174938388,0.0237202472963629
"653","A","j",3.65426727084839,0.0238224427933965
"654","A","j",3.82176279231291,0.0239198058817848
"655","A","j",3.98925831377743,0.0240038174633484
"656","A","j",4.15675383524194,0.0240826029185275
"657","A","j",4.32424935670646,0.0241528948865945
"658","A","j",4.49174487817097,0.0242131890452406
"659","A","j",4.65924039963549,0.0242686920408834
"660","A","j",4.82673592110001,0.0243118374223205
"661","A","j",4.99423144256452,0.0243491559361451
"662","A","j",5.16172696402904,0.0243789746495272
"663","A","j",5.32922248549355,0.0243984541762167
"664","A","j",5.49671800695807,0.024413360270712
"665","A","j",5.66421352842259,0.0244172548759787
"666","A","j",5.8317090498871,0.0244149751903952
"667","A","j",5.99920457135162,0.0244063596720296
"668","A","j",6.16670009281614,0.0243874652152558
"669","A","j",6.33419561428065,0.0243643683431395
"670","A","j",6.50169113574517,0.0243318342031216
"671","A","j",6.66918665720968,0.0242930655962805
"672","A","j",6.8366821786742,0.0242491930410985
"673","A","j",7.00417770013872,0.0241955043711667
"674","A","j",7.17167322160323,0.0241381061976885
"675","A","j",7.33916874306775,0.0240729494815853
"676","A","j",7.50666426453226,0.0240017944464677
"677","A","j",7.67415978599678,0.0239267421818975
"678","A","j",7.84165530746129,0.0238427107924879
"679","A","j",8.00915082892581,0.0237555482867469
"680","A","j",8.17664635039033,0.0236622974568085
"681","A","j",8.34414187185484,0.0235635655411476
"682","A","j",8.51163739331936,0.0234619286635145
"683","A","j",8.67913291478387,0.0233526947388135
"684","A","j",8.84662843624839,0.0232408430902568
"685","A","j",9.01412395771291,0.0231244701760691
"686","A","j",9.18161947917742,0.0230033780186852
"687","A","j",9.34911500064194,0.0228800147264283
"688","A","j",9.51661052210645,0.0227510838477896
"689","A","j",9.68410604357097,0.0226198594169653
"690","A","j",9.85160156503549,0.0224855062983422
"691","A","j",10.0190970865,0.0223473877610491
"692","A","j",10.1865926079645,0.0222076293819783
"693","A","j",10.354088129429,0.0220641159247911
"694","A","j",10.5215836508936,0.0219188014790972
"695","A","j",10.6890791723581,0.0217715304804689
"696","A","j",10.8565746938226,0.0216215774612944
"697","A","j",11.0240702152871,0.0214705833790261
"698","A","j",11.1915657367516,0.0213173771130133
"699","A","j",11.3590612582161,0.0211629872984086
"700","A","j",11.5265567796806,0.0210075713099444
"701","A","j",11.6940523011452,0.0208506209219261
"702","A","j",11.8615478226097,0.0206931726087675
"703","A","j",12.0290433440742,0.0205347611702972
"704","A","j",12.1965388655387,0.0203758606717967
"705","A","j",12.3640343870032,0.0202166230060948
"706","A","j",12.5315299084677,0.020057001008514
"707","A","j",12.6990254299323,0.0198973531806803
"708","A","j",12.8665209513968,0.0197376981251698
"709","A","j",13.0340164728613,0.0195782789768068
"710","A","j",13.2015119943258,0.0194189880846771
"711","A","j",13.3690075157903,0.0192604122158838
"712","A","j",13.5365030372548,0.0191022041980491
"713","A","j",13.7039985587194,0.0189446720674561
"714","A","j",13.8714940801839,0.0187880907415097
"715","A","j",14.0389896016484,0.018632000650808
"716","A","j",14.2064851231129,0.0184774510887772
"717","A","j",14.3739806445774,0.0183236759844877
"718","A","j",14.5414761660419,0.0181710211390679
"719","A","j",14.7089716875065,0.0180199909128329
"720","A","j",14.876467208971,0.0178697373960462
"721","A","j",15.0439627304355,0.0177215733045761
"722","A","j",15.2114582519,0.0175745980171346
"723","A","j",15.3789537733645,0.0174289901863889
"724","A","j",15.546449294829,0.0172856202345968
"725","A","j",15.7139448162936,0.0171432424849238
"726","A","j",15.8814403377581,0.0170032768753996
"727","A","j",16.0489358592226,0.0168649026962829
"728","A","j",16.2164313806871,0.0167279895127173
"729","A","j",16.3839269021516,0.0165938594192693
"730","A","j",16.5514224236161,0.0164608782987487
"731","A","j",16.7189179450806,0.0163304576817328
"732","A","j",16.8864134665452,0.016202009182243
"733","A","j",17.0539089880097,0.0160750024488283
"734","A","j",17.2214045094742,0.0159512594297021
"735","A","j",17.3889000309387,0.0158287766975878
"736","A","j",17.5563955524032,0.0157088766942949
"737","A","j",17.7238910738677,0.0155913059980627
"738","A","j",17.8913865953323,0.0154750800641875
"739","A","j",18.0588821167968,0.015362546067962
"740","A","j",18.2263776382613,0.015251351828283
"741","A","j",18.3938731597258,0.0151426774341151
"742","A","j",18.5613686811903,0.0150366714745955
"743","A","j",18.7288642026548,0.0149320288994027
"744","A","j",18.8963597241194,0.0148311395466441
"745","A","j",19.0638552455839,0.0147318162613687
"746","A","j",19.2313507670484,0.0146348966402473
"747","A","j",19.3988462885129,0.0145409764967633
"748","A","j",19.5663418099774,0.0144484754586823
"749","A","j",19.7338373314419,0.0143596367541616
"750","A","j",19.9013328529065,0.01427265008751
"751","A","j",20.068828374371,0.0141879196095082
"752","A","j",20.2363238958355,0.0141065231956194
"753","A","j",20.4038194173,0.0140265957109274
"754","A","j",20.5713149387645,0.0139502142432335
"755","A","j",20.738810460229,0.0138759834464933
"756","A","j",20.9063059816935,0.0138038429134859
"757","A","j",21.0738015031581,0.0137353848709191
"758","A","j",21.2412970246226,0.0136684455122609
"759","A","j",21.4087925460871,0.0136049222023301
"760","A","j",21.5762880675516,0.0135438654273498
"761","A","j",21.7437835890161,0.0134847198163845
"762","A","j",21.9112791104806,0.0134296251640783
"763","A","j",22.0787746319452,0.0133761011818492
"764","A","j",22.2462701534097,0.0133258524852081
"765","A","j",22.4137656748742,0.0132784050633412
"766","A","j",22.5812611963387,0.0132326764346317
"767","A","j",22.7487567178032,0.0131913870882775
"768","A","j",22.9162522392677,0.013151721463485
"769","A","j",23.0837477607323,0.01311517600732
"770","A","j",23.2512432821968,0.0130817821319163
"771","A","j",23.4187388036613,0.0130500309386396
"772","A","j",23.5862343251258,0.0130228539435547
"773","A","j",23.7537298465903,0.0129974830060377
"774","A","j",23.9212253680548,0.0129750555661045
"775","A","j",24.0887208895194,0.0129561358201384
"776","A","j",24.2562164109839,0.0129389055730528
"777","A","j",24.4237119324484,0.012926093693138
"778","A","j",24.5912074539129,0.0129154026778252
"779","A","j",24.7587029753774,0.0129074488355783
"780","A","j",24.9261984968419,0.0129033475377791
"781","A","j",25.0936940183064,0.0129009691284945
"782","A","j",25.261189539771,0.0129028057034543
"783","A","j",25.4286850612355,0.0129070668766771
"784","A","j",25.5961805827,0.0129138227174275
"785","A","j",25.7636761041645,0.0129247401223056
"786","A","j",25.931171625629,0.0129373910389494
"787","A","j",26.0986671470935,0.0129539938583204
"788","A","j",26.2661626685581,0.0129732926663515
"789","A","j",26.4336581900226,0.0129948045309426
"790","A","j",26.6011537114871,0.0130207195750422
"791","A","j",26.7686492329516,0.0130483458464387
"792","A","j",26.9361447544161,0.0130795932447472
"793","A","j",27.1036402758806,0.0131137484077761
"794","A","j",27.2711357973452,0.0131497980766453
"795","A","j",27.4386313188097,0.0131903877178815
"796","A","j",27.6061268402742,0.0132326232736342
"797","A","j",27.7736223617387,0.0132780793497755
"798","A","j",27.9411178832032,0.0133265630565125
"799","A","j",28.1086134046677,0.0133766560804115
"800","A","j",28.2761089261322,0.0134311552783173
"801","A","j",28.4436044475968,0.0134872449439606
"802","A","j",28.6110999690613,0.0135460895110268
"803","A","j",28.7785954905258,0.0136079539581338
"804","A","j",28.9460910119903,0.0136712880156934
"805","A","j",29.1135865334548,0.0137383853445529
"806","A","j",29.2810820549193,0.0138071177251114
"807","A","j",29.4485775763839,0.0138780866086419
"808","A","j",29.6160730978484,0.0139519031264956
"809","A","j",29.7835686193129,0.0140269873686719
"810","A","j",29.9510641407774,0.0141050971209002
"811","A","j",30.1185596622419,0.0141847535696361
"812","A","j",30.2860551837064,0.0142660948009517
"813","A","j",30.453550705171,0.0143499116992914
"814","A","j",30.6210462266355,0.014434728445736
"815","A","j",30.7885417481,0.0145217593949385
"816","A","j",30.9560372695645,0.0146100850635358
"817","A","j",31.123532791029,0.0146995363016938
"818","A","j",31.2910283124935,0.0147908612742
"819","A","j",31.4585238339581,0.0148828520008157
"820","A","j",31.6260193554226,0.014976201725509
"821","A","j",31.7935148768871,0.0150704042335857
"822","A","j",31.9610103983516,0.01516519628816
"823","A","j",32.1285059198161,0.0152610086015183
"824","A","j",32.2960014412806,0.0153570903405115
"825","A","j",32.4634969627452,0.015453668459689
"826","A","j",32.6309924842097,0.0155504488583402
"827","A","j",32.7984880056742,0.0156473393473937
"828","A","j",32.9659835271387,0.0157441359588653
"829","A","j",33.1334790486032,0.0158407520628596
"830","A","j",33.3009745700677,0.0159370355921131
"831","A","j",33.4684700915323,0.016032654889958
"832","A","j",33.6359656129968,0.01612791725134
"833","A","j",33.8034611344613,0.0162218728175094
"834","A","j",33.9709566559258,0.016315080281679
"835","A","j",34.1384521773903,0.0164072026261062
"836","A","j",34.3059476988548,0.0164975851153492
"837","A","j",34.4734432203193,0.0165871100611871
"838","A","j",34.6409387417839,0.0166741947497428
"839","A","j",34.8084342632484,0.016759787898934
"840","A","j",34.9759297847129,0.0168436607652529
"841","A","j",35.1434253061774,0.016924532746938
"842","A","j",35.3109208276419,0.0170040327492894
"843","A","j",35.4784163491064,0.0170800930049907
"844","A","j",35.645911870571,0.0171537604238327
"845","A","j",35.8134073920355,0.0172252252589333
"846","A","j",35.9809029135,0.0172922846637372
"847","A","j",36.1483984349645,0.0173574670856998
"848","A","j",36.315893956429,0.0174183934649347
"849","A","j",36.4833894778935,0.0174759017955404
"850","A","j",36.6508849993581,0.0175309044517521
"851","A","j",36.8183805208226,0.01758001355603
"852","A","j",36.9858760422871,0.017626775629202
"853","A","j",37.1533715637516,0.017668688036022
"854","A","j",37.3208670852161,0.0177060830243578
"855","A","j",37.4883626066806,0.0177408625162602
"856","A","j",37.6558581281452,0.0177682528361046
"857","A","j",37.8233536496097,0.0177928871475741
"858","A","j",37.9908491710742,0.0178123266935264
"859","A","j",38.1583446925387,0.0178261390428748
"860","A","j",38.3258402140032,0.0178370661602468
"861","A","j",38.4933357354677,0.0178398947912983
"862","A","j",38.6608312569322,0.0178392915830751
"863","A","j",38.8283267783968,0.0178334063489854
"864","A","j",38.9958222998613,0.0178208479639444
"865","A","j",39.1633178213258,0.0178051200820106
"866","A","j",39.3308133427903,0.0177811430734771
"867","A","j",39.4983088642548,0.017752974337313
"868","A","j",39.6658043857193,0.0177196854108375
"869","A","j",39.8332999071839,0.017678820859404
"870","A","j",40.0007954286484,0.01763461675737
"871","A","j",40.1682909501129,0.0175823469821191
"872","A","j",40.3357864715774,0.0175252173925334
"873","A","j",40.5032819930419,0.0174633518971541
"874","A","j",40.6707775145064,0.0173932306293169
"875","A","j",40.838273035971,0.017319727395417
"876","A","j",41.0057685574355,0.0172386482726762
"877","A","j",41.1732640789,0.0171521995924146
"878","A","j",41.3407596003645,0.0170615791077095
"879","A","j",41.508255121829,0.0169623162181419
"880","A","j",41.6757506432935,0.0168597626108144
"881","A","j",41.8432461647581,0.016750381755573
"882","A","j",42.0107416862226,0.016635340427495
"883","A","j",42.1782372076871,0.016516816154656
"884","A","j",42.3457327291516,0.0163896131337053
